t,N,E,D,vN,vE,vD,roll,pitch,yaw,tilt,p,q,rr,aN,aE,aD,wr,wp,wy,thr
24.168206453323364,-24.94695228576893,-65.65664581298915,1.9123827517032623,-2.750136375427246,2.6172401905059814,0.9307643175125122,14.08943328306406,-1.5724781425609275,12.17249899478417,14.175147600782513,-1.1281089782714844,0.08542537689208984,-0.5653036832809448,0.574477531326337,-2.004482640529265,-6.2345819056034095,0.47050224989760264,-0.025082962451800056,0.2200747562032486,0.3386847556023174
24.17386770248413,-24.91851562500233,-65.69715789795009,1.9331884682178497,-2.7484025955200195,2.5299177169799805,0.9332758188247681,14.521141338731931,-1.597640910233117,11.245743810079068,14.606886483251722,-1.1549071073532104,0.07744002342224121,-0.5288470387458801,0.591467851020116,-1.9995351638297394,-6.279566699266434,0.47909430881392806,-0.021588313328636893,0.20331317140217894,0.33995111588148297
24.178958654403687,-24.91851562500233,-65.69715789795009,1.9331884682178497,-2.7484025955200195,2.5299177169799805,0.9332758188247681,14.521141338731931,-1.597640910233117,11.245743810079068,14.606886483251722,-1.1549071073532104,0.07744002342224121,-0.5288470387458801,0.591467851020116,-1.9995351638297394,-6.279566699266434,0.47909430881392806,-0.021588313328636893,0.20331317140217894,0.33995111588148297
24.185141563415527,-24.91851562500233,-65.69715789795009,1.9331884682178497,-2.7484025955200195,2.5299177169799805,0.9332758188247681,14.521141338731931,-1.597640910233117,11.245743810079068,14.606886483251722,-1.1549071073532104,0.07744002342224121,-0.5288470387458801,0.591467851020116,-1.9995351638297394,-6.279566699266434,0.47909430881392806,-0.021588313328636893,0.20331317140217894,0.33995111588148297
24.190492630004883,-24.89019531250233,-65.737052001954,1.9532518684864044,-2.7456305027008057,2.4463932514190674,0.9312337040901184,14.923071446012436,-1.6167448847752766,10.29930346322579,15.008415777297479,-1.1802481412887573,0.06903588771820068,-0.4917767643928528,0.6078917439596351,-1.9946033986253229,-6.309554475545884,0.48708895827253595,-0.0179589848968375,0.18619555458735296,0.3409491579595265
24.196052312850952,-24.89019531250233,-65.737052001954,1.9532518684864044,-2.7456305027008057,2.4463932514190674,0.9312337040901184,14.923071446012436,-1.6167448847752766,10.29930346322579,15.008415777297479,-1.1802481412887573,0.06903588771820068,-0.4917767643928528,0.6078917439596351,-1.9946033986253229,-6.309554475545884,0.48708895827253595,-0.0179589848968375,0.18619555458735296,0.3409491579595265
24.201480627059937,-24.861953201296274,-65.77637390136806,1.9725340902805328,-2.7420992851257324,2.367053747177124,0.9248490333557129,15.294616882479893,-1.6308767265194848,9.3343675585401,15.379258011951919,-1.2040469646453857,0.060262858867645264,-0.4540492296218872,0.6237533630599175,-1.989700186523944,-6.325108462572098,0.49446607981707735,-0.014215230847744509,0.16874342131535766,0.3416829110507077
24.20712184906006,-24.861953201296274,-65.77637390136806,1.9725340902805328,-2.7420992851257324,2.367053747177124,0.9248490333557129,15.294616882479893,-1.6308767265194848,9.3343675585401,15.379258011951919,-1.2040469646453857,0.060262858867645264,-0.4540492296218872,0.6237533630599175,-1.989700186523944,-6.325108462572098,0.49446607981707735,-0.014215230847744509,0.16874342131535766,0.3416829110507077
24.211845874786377,-24.861953201296274,-65.77637390136806,1.9725340902805328,-2.7420992851257324,2.367053747177124,0.9248490333557129,15.294616882479893,-1.6308767265194848,9.3343675585401,15.379258011951919,-1.2040469646453857,0.060262858867645264,-0.4540492296218872,0.6237533630599175,-1.989700186523944,-6.325108462572098,0.49446607981707735,-0.014215230847744509,0.16874342131535766,0.3416829110507077
24.216814041137695,-24.833789291384164,-65.815177001954,1.991010695695877,-2.7380876541137695,2.292264223098755,0.9143738150596619,15.635351334309506,-1.6411149348879097,8.35234147263067,15.719105816530712,-1.2262333631515503,0.05120891332626343,-0.41594845056533813,0.6390558403920569,-1.9848382107977411,-6.3269406974315645,0.5012088675494559,-0.010378546052478276,0.15098218966811164,0.34215944459792746
